seq_id,primary_label,secondary_label,global_index
FEV003005,0,10,2333
FEV003007,0,10,2334
FEV003008,0,10,2335
FEV003009,0,10,2336
FEV003011,0,10,2337
FEV003012,0,10,2338
FEV003013,0,10,2339
FEV003014,0,10,2340
FEV003015,0,10,2341
FEV003016,0,10,2342
FEV003017,0,10,2343
FEV003018,0,10,2344
FEV003019,0,10,2345
FEV003021,0,10,2346
FEV003022,0,10,2347
FEV003023,0,10,2348
FEV003024,0,10,2349
FEV003025,0,10,2350
FEV003026,0,10,2351
FEV003027,0,10,2352
FEV003028,0,10,2353
FEV003029,0,10,2354
FEV003030,0,10,2355
FEV003033,0,10,2356
FEV003034,0,10,2357
FEV003035,0,10,2358
FEV003036,0,10,2359
FEV003037,0,10,2360
FEV003039,0,10,2361
FEV003040,0,10,2362
FEV003041,0,10,2363
FEV003042,0,10,2364
FEV003043,0,10,2365
FEV003044,0,10,2366
FEV003045,0,10,2367
FEV003046,0,10,2368
FEV003047,0,10,2369
FEV003048,0,10,2370
FEV003049,0,10,2371
FEV003050,0,10,2372
FEV003051,0,10,2373
FEV003053,0,10,2374
FEV003054,0,10,2375
FEV003056,0,10,2376
FEV003059,0,10,2377
FEV003062,0,10,2378
FEV003063,0,10,2379
FEV003064,0,10,2380
FEV003065,0,10,2381
FEV003066,0,10,2382
FEV003067,0,10,2383
FEV003071,0,10,2384
FEV003072,0,10,2385
FEV003075,0,10,2386
FEV003076,0,10,2387
FEV003077,0,10,2388
FEV003078,0,10,2389
FEV003079,0,10,2390
FEV003081,0,10,2391
FEV003082,0,10,2392
FEV003083,0,10,2393
FEV003084,0,10,2394
FEV003085,0,10,2395
FEV003086,0,10,2396
FEV003089,0,10,2397
FEV003090,0,10,2398
FEV003092,0,10,2399
FEV003094,0,10,2400
FEV003095,0,10,2401
FEV003096,0,10,2402
FEV003097,0,10,2403
FEV003098,0,10,2404
FEV003099,0,10,2405
FEV003101,0,10,2406
FEV003102,0,10,2407
FEV003103,0,10,2408
FEV003104,0,10,2409
FEV003106,0,10,2410
FEV003107,0,10,2411
FEV003108,0,10,2412
FEV003110,0,10,2413
FEV003112,0,10,2414
FEV003113,0,10,2415
FEV003114,0,10,2416
FEV003115,0,10,2417
FEV003116,0,10,2418
FEV003117,0,10,2419
FEV003120,0,10,2420
FEV003122,0,10,2421
FEV003124,0,10,2422
FEV003126,0,10,2423
FEV003127,0,10,2424
FEV003128,0,10,2425
FEV003129,0,10,2426
FEV003130,0,10,2427
FEV003131,0,10,2428
FEV003132,0,10,2429
FEV003133,0,10,2430
FEV003135,0,10,2431
FEV003136,0,10,2432
FEV003138,0,10,2433
FEV003139,0,10,2434
FEV003140,0,10,2435
FEV003143,0,10,2436
FEV003144,0,10,2437
FEV003145,0,10,2438
FEV003146,0,10,2439
FEV003149,0,10,2440
FEV003150,0,10,2441
FEV003151,0,10,2442
FEV003152,0,10,2443
FEV003155,0,10,2444
FEV003156,0,10,2445
FEV003159,0,10,2446
FEV003160,0,10,2447
FEV003161,0,10,2448
FEV003162,0,10,2449
FEV003163,0,10,2450
FEV003164,0,10,2451
FEV003165,0,10,2452
FEV003166,0,10,2453
FEV003167,0,10,2454
FEV003168,0,10,2455
FEV003169,0,10,2456
FEV003170,0,10,2457
FEV003173,0,10,2458
FEV003174,0,10,2459
FEV003175,0,10,2460
FEV003177,0,10,2461
FEV003179,0,10,2462
FEV003180,0,10,2463
FEV003181,0,10,2464
FEV003182,0,10,2465
FEV003183,0,10,2466
FEV003185,0,10,2467
FEV003186,0,10,2468
FEV003188,0,10,2469
FEV003189,0,10,2470
FEV003190,0,10,2471
FEV003193,0,10,2472
FEV003194,0,10,2473
FEV003195,0,10,2474
FEV003196,0,10,2475
FEV003197,0,10,2476
FEV003198,0,10,2477
FEV003199,0,10,2478
FEV003200,0,10,2479
FEV003201,0,10,2480
FEV003202,0,10,2481
FEV003204,0,10,2482
FEV003205,0,10,2483
FEV003207,0,10,2484
FEV003208,0,10,2485
FEV003209,0,10,2486
FEV003210,0,10,2487
FEV003211,0,10,2488
FEV003212,0,10,2489
FEV003214,0,10,2490
FEV003215,0,10,2491
FEV003216,0,10,2492
FEV003217,0,10,2493
FEV003218,0,10,2494
FEV003219,0,10,2495
FEV003221,0,10,2496
FEV003222,0,10,2497
FEV003224,0,10,2498
FEV003225,0,10,2499
FEV003226,0,10,2500
FEV003227,0,10,2501
FEV003228,0,10,2502
FEV003230,0,10,2503
FEV003231,0,10,2504
FEV003232,0,10,2505
FEV003233,0,10,2506
FEV003234,0,10,2507
FEV003236,0,10,2508
FEV003238,0,10,2509
FEV003239,0,10,2510
FEV003240,0,10,2511
FEV003241,0,10,2512
FEV003242,0,10,2513
FEV003244,0,10,2514
FEV003245,0,10,2515
FEV003246,0,10,2516
FEV003247,0,10,2517
FEV003248,0,10,2518
FEV003249,0,10,2519
FEV003250,0,10,2520
FEV003251,0,10,2521
FEV003253,0,10,2522
FEV003254,0,10,2523
FEV003255,0,10,2524
FEV003257,0,10,2525
FEV003258,0,10,2526
FEV003259,0,10,2527
FEV003260,0,10,2528
FEV003261,0,10,2529
FEV003263,0,10,2530
FEV003264,0,10,2531
FEV003265,0,10,2532
FEV003266,0,10,2533
FEV003269,0,10,2534
FEV003270,0,10,2535
FEV003271,0,10,2536
FEV003272,0,10,2537
FEV003274,0,10,2538
FEV003275,0,10,2539
FEV003276,0,10,2540
FEV003277,0,10,2541
FEV003278,0,10,2542
FEV003280,0,10,2543
FEV003281,0,10,2544
FEV003283,0,10,2545
FEV003286,0,10,2546
FEV003287,0,10,2547
FEV003289,0,10,2548
FEV003290,0,10,2549
FEV003291,0,10,2550
FEV003292,0,10,2551
FEV003293,0,10,2552
FEV003296,0,10,2553
FEV003297,0,10,2554
FEV003298,0,10,2555
FEV003299,0,10,2556
FEV003300,0,10,2557
FEV003304,0,10,2558
FEV003306,0,10,2559
FEV003307,0,10,2560
FEV003308,0,10,2561
FEV003309,0,10,2562
FEV003310,0,10,2563
FEV003312,0,10,2564
FEV003313,0,10,2565
FEV003314,0,10,2566
FEV003316,0,10,2567
FEV003317,0,10,2568
FEV003318,0,10,2569
FEV003319,0,10,2570
FEV003320,0,10,2571
FEV003321,0,10,2572
FEV003322,0,10,2573
FEV003323,0,10,2574
FEV003324,0,10,2575
FEV003327,0,10,2576
FEV003329,0,10,2577
FEV003330,0,10,2578
FEV003332,0,10,2579
FEV003333,0,10,2580
FEV003334,0,10,2581
FEV003335,0,10,2582
FEV003337,0,10,2583
FEV003338,0,10,2584
FEV003339,0,10,2585
FEV003340,0,10,2586
FEV003341,0,10,2587
FEV003342,0,10,2588
FEV003345,0,10,2589
FEV003347,0,10,2590
FEV003348,0,10,2591
FEV003350,0,10,2592
FEV003351,0,10,2593
FEV003352,0,10,2594
FEV003353,0,10,2595
FEV003354,0,10,2596
FEV003356,0,10,2597
FEV003358,0,10,2598
FEV003359,0,10,2599
FEV003360,0,10,2600
FEV003361,0,10,2601
FEV003362,0,10,2602
FEV003363,0,10,2603
FEV003364,0,10,2604
FEV003365,0,10,2605
FEV003366,0,10,2606
FEV003367,0,10,2607
FEV003371,0,10,2608
FEV003372,0,10,2609
FEV003373,0,10,2610
FEV003376,0,10,2611
FEV003378,0,10,2612
FEV003379,0,10,2613
FEV003380,0,10,2614
FEV003381,0,10,2615
FEV003382,0,10,2616
FEV003383,0,10,2617
FEV003384,0,10,2618
FEV003385,0,10,2619
FEV003387,0,10,2620
FEV003388,0,10,2621
FEV003389,0,10,2622
FEV003391,0,10,2623
FEV003393,0,10,2624
FEV003394,0,10,2625
FEV003396,0,10,2626
FEV003397,0,10,2627
FEV003399,0,10,2628
FEV003400,0,10,2629
FEV003401,0,10,2630
FEV003402,0,10,2631
FEV003403,0,10,2632
FEV003404,0,10,2633
FEV003405,0,10,2634
FEV003406,0,10,2635
FEV003407,0,10,2636
FEV003408,0,10,2637
FEV003409,0,10,2638
FEV003410,0,10,2639
FEV003411,0,10,2640
FEV003412,0,10,2641
FEV003413,0,10,2642
FEV003414,0,10,2643
FEV003415,0,10,2644
FEV003416,0,10,2645
FEV003417,0,10,2646
FEV003419,0,10,2647
FEV003423,0,10,2648
FEV003424,0,10,2649
FEV003425,0,10,2650
FEV003426,0,10,2651
FEV003427,0,10,2652
FEV003428,0,10,2653
FEV003429,0,10,2654
FEV003430,0,10,2655
FEV003431,0,10,2656
FEV003432,0,10,2657
FEV003434,0,10,2658
FEV003435,0,10,2659
FEV003436,0,10,2660
FEV003438,0,10,2661
FEV003439,0,10,2662
FEV003440,0,10,2663
FEV003442,0,10,2664
FEV003443,0,10,2665
FEV003444,0,10,2666
FEV003448,0,10,2667
FEV003451,0,10,2668
FEV003454,0,10,2669
FEV003455,0,10,2670
FEV003456,0,10,2671
FEV003457,0,10,2672
FEV003459,0,10,2673
FEV003460,0,10,2674
FEV003461,0,10,2675
FEV003464,0,10,2676
FEV003465,0,10,2677
FEV003467,0,10,2678
FEV003468,0,10,2679
FEV003469,0,10,2680
FEV003470,0,10,2681
FEV003471,0,10,2682
FEV003472,0,10,2683
FEV003474,0,10,2684
FEV003476,0,10,2685
FEV003478,0,10,2686
FEV003479,0,10,2687
FEV003480,0,10,2688
FEV003481,0,10,2689
FEV003482,0,10,2690
FEV003483,0,10,2691
FEV003484,0,10,2692
FEV003485,0,10,2693
FEV003486,0,10,2694
FEV003488,0,10,2695
FEV003489,0,10,2696
FEV003490,0,10,2697
FEV003492,0,10,2698
FEV003493,0,10,2699
FEV003494,0,10,2700
FEV003495,0,10,2701
FEV003497,0,10,2702
FEV003498,0,10,2703
FEV003500,0,10,2704
FEV003501,0,10,2705
FEV003504,0,10,2706
FEV003506,0,10,2707
FEV003509,0,10,2708
FEV003510,0,10,2709
FEV003512,0,10,2710
FEV003514,0,10,2711
FEV003516,0,10,2712
FEV003517,0,10,2713
FEV003520,0,10,2714
FEV003521,0,10,2715
FEV003522,0,10,2716
FEV003524,0,10,2717
FEV003525,0,10,2718
FEV003526,0,10,2719
FEV003527,0,10,2720
FEV003528,0,10,2721
FEV003529,0,10,2722
FEV003530,0,10,2723
FEV003533,0,10,2724
FEV003535,0,10,2725
FEV003536,0,10,2726
FEV003537,0,10,2727
FEV003538,0,10,2728
FEV003539,0,10,2729
FEV003540,0,10,2730
FEV003541,0,10,2731
FEV003542,0,10,2732
FEV003543,0,10,2733
FEV003544,0,10,2734
FEV003545,0,10,2735
FEV003546,0,10,2736
FEV003549,0,10,2737
FEV003550,0,10,2738
FEV003551,0,10,2739
FEV003552,0,10,2740
FEV003553,0,10,2741
FEV003554,0,10,2742
FEV003555,0,10,2743
FEV003556,0,10,2744
FEV003558,0,10,2745
FEV003559,0,10,2746
FEV003560,0,10,2747
FEV003561,0,10,2748
FEV003563,0,10,2749
FEV003564,0,10,2750
FEV003565,0,10,2751
FEV003566,0,10,2752
FEV003567,0,10,2753
FEV003568,0,10,2754
FEV003570,0,10,2755
FEV003571,0,10,2756
FEV003572,0,10,2757
FEV003574,0,10,2758
FEV003575,0,10,2759
FEV003576,0,10,2760
FEV003577,0,10,2761
FEV003579,0,10,2762
FEV003581,0,10,2763
FEV003584,0,10,2764
FEV003586,0,10,2765
FEV003587,0,10,2766
FEV003588,0,10,2767
FEV003589,0,10,2768
FEV003590,0,10,2769
FEV003591,0,10,2770
FEV003592,0,10,2771
FEV003593,0,10,2772
FEV003594,0,10,2773
FEV003596,0,10,2774
FEV003599,0,10,2775
FEV003602,0,10,2776
FEV003604,0,10,2777
FEV003605,0,10,2778
FEV003606,0,10,2779
FEV003607,0,10,2780
FEV003608,0,10,2781
FEV003609,0,10,2782
FEV003610,0,10,2783
FEV003611,0,10,2784
FEV003612,0,10,2785
FEV003613,0,10,2786
FEV003614,0,10,2787
FEV003615,0,10,2788
FEV003617,0,10,2789
FEV003618,0,10,2790
FEV003619,0,10,2791
FEV003620,0,10,2792
FEV003621,0,10,2793
FEV003622,0,10,2794
FEV003623,0,10,2795
FEV003624,0,10,2796
FEV003625,0,10,2797
FEV003626,0,10,2798
FEV003627,0,10,2799
FEV003629,0,10,2800
FEV003630,0,10,2801
FEV003631,0,10,2802
FEV003632,0,10,2803
FEV003633,0,10,2804
FEV003634,0,10,2805
FEV003635,0,10,2806
FEV003636,0,10,2807
FEV003639,0,10,2808
FEV003640,0,10,2809
FEV003641,0,10,2810
FEV003642,0,10,2811
FEV003643,0,10,2812
FEV003647,0,10,2813
FEV003648,0,10,2814
FEV003649,0,10,2815
FEV003650,0,10,2816
FEV003651,0,10,2817
FEV003652,0,10,2818
FEV003653,0,10,2819
FEV003654,0,10,2820
FEV003655,0,10,2821
FEV003656,0,10,2822
FEV003657,0,10,2823
FEV003658,0,10,2824
FEV003659,0,10,2825
FEV003660,0,10,2826
FEV003661,0,10,2827
FEV003662,0,10,2828
FEV003663,0,10,2829
FEV003664,0,10,2830
FEV003665,0,10,2831
FEV003666,0,10,2832
FEV003669,0,10,2833
FEV003670,0,10,2834
FEV003671,0,10,2835
FEV003672,0,10,2836
FEV003674,0,10,2837
FEV003675,0,10,2838
FEV003677,0,10,2839
FEV003679,0,10,2840
FEV003680,0,10,2841
FEV003681,0,10,2842
FEV003682,0,10,2843
FEV003683,0,10,2844
FEV003684,0,10,2845
FEV003685,0,10,2846
FEV003686,0,10,2847
FEV003687,0,10,2848
FEV003689,0,10,2849
FEV003690,0,10,2850
FEV003691,0,10,2851
FEV003692,0,10,2852
FEV003693,0,10,2853
FEV003694,0,10,2854
FEV003695,0,10,2855
FEV003698,0,10,2856
FEV003699,0,10,2857
FEV003700,0,10,2858
FEV003701,0,10,2859
FEV003703,0,10,2860
FEV003704,0,10,2861
FEV003705,0,10,2862
FEV003706,0,10,2863
FEV003707,0,10,2864
FEV003708,0,10,2865
FEV003709,0,10,2866
FEV003711,0,10,2867
FEV003712,0,10,2868
FEV003713,0,10,2869
FEV003715,0,10,2870
FEV003716,0,10,2871
FEV003717,0,10,2872
FEV003718,0,10,2873
FEV003719,0,10,2874
FEV003721,0,10,2875
FEV003722,0,10,2876
FEV003723,0,10,2877
FEV003725,0,10,2878
FEV003726,0,10,2879
FEV003727,0,10,2880
FEV003728,0,10,2881
FEV003729,0,10,2882
FEV003730,0,10,2883
FEV003732,0,10,2884
FEV003733,0,10,2885
FEV003734,0,10,2886
FEV003735,0,10,2887
FEV003738,0,10,2888
FEV003739,0,10,2889
FEV003740,0,10,2890
FEV003741,0,10,2891
FEV003742,0,10,2892
FEV003743,0,10,2893
FEV003746,0,10,2894
FEV003748,0,10,2895
FEV003751,0,10,2896
FEV003752,0,10,2897
FEV003753,0,10,2898
FEV003754,0,10,2899
FEV003755,0,10,2900
FEV003756,0,10,2901
FEV003758,0,10,2902
FEV003759,0,10,2903
FEV003760,0,10,2904
FEV003761,0,10,2905
FEV003762,0,10,2906
FEV003765,0,10,2907
FEV003766,0,10,2908
FEV003768,0,10,2909
FEV003769,0,10,2910
FEV003771,0,10,2911
FEV003772,0,10,2912
FEV003774,0,10,2913
FEV003775,0,10,2914
FEV003777,0,10,2915
FEV003779,0,10,2916
FEV003780,0,10,2917
FEV003781,0,10,2918
FEV003783,0,10,2919
FEV003784,0,10,2920
FEV003785,0,10,2921
FEV003786,0,10,2922
FEV003787,0,10,2923
FEV003788,0,10,2924
FEV003789,0,10,2925
FEV003790,0,10,2926
FEV003791,0,10,2927
FEV003793,0,10,2928
FEV003794,0,10,2929
FEV003795,0,10,2930
FEV003796,0,10,2931
FEV003797,0,10,2932
FEV003800,0,10,2933
FEV003801,0,10,2934
FEV003802,0,10,2935
FEV003803,0,10,2936
FEV003804,0,10,2937
FEV003805,0,10,2938
FEV003806,0,10,2939
FEV003807,0,10,2940
FEV003808,0,10,2941
FEV003809,0,10,2942
FEV003810,0,10,2943
FEV003811,0,10,2944
FEV003812,0,10,2945
FEV003814,0,10,2946
FEV003815,0,10,2947
FEV003816,0,10,2948
FEV003817,0,10,2949
FEV003818,0,10,2950
FEV003820,0,10,2951
FEV003821,0,10,2952
FEV003822,0,10,2953
FEV003823,0,10,2954
FEV003825,0,10,2955
FEV003826,0,10,2956
FEV003827,0,10,2957
FEV003828,0,10,2958
FEV003829,0,10,2959
FEV003830,0,10,2960
FEV003831,0,10,2961
FEV003832,0,10,2962
FEV003833,0,10,2963
FEV003834,0,10,2964
FEV003835,0,10,2965
FEV003836,0,10,2966
FEV003837,0,10,2967
FEV003838,0,10,2968
FEV003839,0,10,2969
FEV003840,0,10,2970
FEV003842,0,10,2971
FEV003843,0,10,2972
FEV003845,0,10,2973
FEV003846,0,10,2974
FEV003847,0,10,2975
FEV003849,0,10,2976
FEV003853,0,10,2977
FEV003854,0,10,2978
FEV003856,0,10,2979
FEV003857,0,10,2980
FEV003858,0,10,2981
FEV003859,0,10,2982
FEV003860,0,10,2983
FEV003861,0,10,2984
FEV003862,0,10,2985
FEV003863,0,10,2986
FEV003865,0,10,2987
FEV003866,0,10,2988
FEV003867,0,10,2989
FEV003868,0,10,2990
FEV003869,0,10,2991
FEV003870,0,10,2992
FEV003871,0,10,2993
FEV003872,0,10,2994
FEV003873,0,10,2995
FEV003874,0,10,2996
FEV003875,0,10,2997
FEV003876,0,10,2998
FEV003878,0,10,2999
FEV003879,0,10,3000
FEV003880,0,10,3001
FEV003881,0,10,3002
FEV003882,0,10,3003
FEV003883,0,10,3004
FEV003884,0,10,3005
FEV003886,0,10,3006
FEV003887,0,10,3007
FEV003888,0,10,3008
FEV003889,0,10,3009
FEV003890,0,10,3010
FEV003892,0,10,3011
FEV003893,0,10,3012
FEV003894,0,10,3013
FEV003895,0,10,3014
FEV003896,0,10,3015
FEV003897,0,10,3016
FEV003898,0,10,3017
FEV003899,0,10,3018
FEV003900,0,10,3019
FEV003902,0,10,3020
FEV003903,0,10,3021
FEV003904,0,10,3022
FEV003905,0,10,3023
FEV003906,0,10,3024
FEV003907,0,10,3025
FEV003908,0,10,3026
FEV003909,0,10,3027
FEV003910,0,10,3028
FEV003911,0,10,3029
FEV003912,0,10,3030
FEV003913,0,10,3031
FEV003915,0,10,3032
FEV003916,0,10,3033
FEV003917,0,10,3034
FEV003918,0,10,3035
FEV003919,0,10,3036
FEV003920,0,10,3037
FEV003921,0,10,3038
FEV003922,0,10,3039
FEV003923,0,10,3040
FEV003925,0,10,3041
FEV003927,0,10,3042
FEV003928,0,10,3043
FEV003929,0,10,3044
FEV003930,0,10,3045
FEV003931,0,10,3046
FEV003932,0,10,3047
FEV003933,0,10,3048
FEV003934,0,10,3049
FEV003935,0,10,3050
FEV003936,0,10,3051
FEV003937,0,10,3052
FEV003938,0,10,3053
FEV003939,0,10,3054
FEV003940,0,10,3055
FEV003941,0,10,3056
FEV003942,0,10,3057
FEV003943,0,10,3058
FEV003945,0,10,3059
FEV003946,0,10,3060
FEV003947,0,10,3061
FEV003948,0,10,3062
FEV003949,0,10,3063
FEV003950,0,10,3064
FEV003952,0,10,3065
FEV003955,0,10,3066
FEV003956,0,10,3067
FEV003957,0,10,3068
FEV003958,0,10,3069
FEV003959,0,10,3070
FEV003960,0,10,3071
FEV003961,0,10,3072
FEV003962,0,10,3073
FEV003964,0,10,3074
FEV003965,0,10,3075
FEV003966,0,10,3076
FEV003967,0,10,3077
FEV003968,0,10,3078
FEV003969,0,10,3079
FEV003971,0,10,3080
FEV003972,0,10,3081
FEV003973,0,10,3082
FEV003974,0,10,3083
FEV003976,0,10,3084
FEV003977,0,10,3085
FEV003978,0,10,3086
FEV003979,0,10,3087
FEV003980,0,10,3088
FEV003981,0,10,3089
FEV003983,0,10,3090
FEV003985,0,10,3091
FEV003986,0,10,3092
FEV003987,0,10,3093
FEV003989,0,10,3094
FEV003990,0,10,3095
FEV003991,0,10,3096
FEV003993,0,10,3097
FEV003995,0,10,3098
FEV003996,0,10,3099
FEV003997,0,10,3100
FEV003998,0,10,3101
FEV003999,0,10,3102
FEV004000,0,10,3103
FEV004002,0,10,3104
FEV004003,0,10,3105
FEV004004,0,10,3106
FEV004005,0,10,3107
FEV004006,0,10,3108
FEV004007,0,10,3109
FEV004009,0,10,3110
FEV004010,0,10,3111
FEV004011,0,10,3112
FEV004012,0,10,3113
FEV004013,0,10,3114
FEV004014,0,10,3115
FEV004016,0,10,3116
FEV004017,0,10,3117
FEV004018,0,10,3118
FEV004020,0,10,3119
FEV004021,0,10,3120
FEV004023,0,10,3121
FEV004024,0,10,3122
FEV004025,0,10,3123
FEV004026,0,10,3124
FEV004027,0,10,3125
FEV004029,0,10,3126
FEV004031,0,10,3127
FEV004032,0,10,3128
FEV004033,0,10,3129
FEV004035,0,10,3130
FEV004036,0,10,3131
FEV004037,0,10,3132
FEV004038,0,10,3133
FEV004039,0,10,3134
FEV004040,0,10,3135
FEV004041,0,10,3136
FEV004042,0,10,3137
FEV004044,0,10,3138
FEV004045,0,10,3139
FEV004047,0,10,3140
FEV004048,0,10,3141
FEV004049,0,10,3142
FEV004050,0,10,3143
FEV004051,0,10,3144
FEV004052,0,10,3145
FEV004053,0,10,3146
FEV004054,0,10,3147
FEV004055,0,10,3148
FEV004056,0,10,3149
FEV004057,0,10,3150
FEV004059,0,10,3151
FEV004060,0,10,3152
FEV004061,0,10,3153
FEV004063,0,10,3154
FEV004064,0,10,3155
FEV004066,0,10,3156
FEV004067,0,10,3157
FEV004069,0,10,3158
FEV004070,0,10,3159
FEV004072,0,10,3160
FEV004073,0,10,3161
FEV004074,0,10,3162
FEV004075,0,10,3163
FEV004076,0,10,3164
FEV004077,0,10,3165
FEV004078,0,10,3166
FEV004079,0,10,3167
FEV004081,0,10,3168
FEV004082,0,10,3169
FEV004083,0,10,3170
FEV004084,0,10,3171
FEV004085,0,10,3172
FEV004086,0,10,3173
FEV004087,0,10,3174
FEV004088,0,10,3175
FEV004089,0,10,3176
FEV004090,0,10,3177
FEV004092,0,10,3178
FEV004093,0,10,3179
FEV004094,0,10,3180
FEV004095,0,10,3181
FEV004096,0,10,3182
FEV004097,0,10,3183
FEV004099,0,10,3184
FEV004100,0,10,3185
FEV004101,0,10,3186
FEV004102,0,10,3187
FEV004103,0,10,3188
FEV004104,0,10,3189
FEV004105,0,10,3190
FEV004106,0,10,3191
FEV004109,0,10,3192
FEV004110,0,10,3193
FEV004111,0,10,3194
FEV004112,0,10,3195
FEV004113,0,10,3196
FEV004114,0,10,3197
FEV004115,0,10,3198
FEV004117,0,10,3199
FEV004119,0,10,3200
FEV004120,0,10,3201
FEV004122,0,10,3202
FEV004123,0,10,3203
FEV004125,0,10,3204
FEV004126,0,10,3205
FEV004127,0,10,3206
FEV004128,0,10,3207
FEV004129,0,10,3208
FEV004130,0,10,3209
FEV004131,0,10,3210
FEV004134,0,10,3211
FEV004136,0,10,3212
FEV004138,0,10,3213
FEV004140,0,10,3214
FEV004141,0,10,3215
FEV004142,0,10,3216
FEV004145,0,10,3217
FEV004146,0,10,3218
FEV004148,0,10,3219
FEV004150,0,10,3220
FEV004152,0,10,3221
FEV004153,0,10,3222
FEV004154,0,10,3223
FEV004155,0,10,3224
FEV004156,0,10,3225
FEV004158,0,10,3226
FEV004160,0,10,3227
FEV004161,0,10,3228
FEV004162,0,10,3229
FEV004163,0,10,3230
FEV004164,0,10,3231
FEV004166,0,10,3232
FEV004167,0,10,3233
FEV004168,0,10,3234
FEV004169,0,10,3235
FEV004170,0,10,3236
FEV004173,0,10,3237
FEV004174,0,10,3238
FEV004175,0,10,3239
FEV004177,0,10,3240
FEV004180,0,10,3241
FEV004181,0,10,3242
FEV004182,0,10,3243
FEV004183,0,10,3244
FEV004184,0,10,3245
FEV004185,0,10,3246
FEV004188,0,10,3247
FEV004190,0,10,3248
FEV004191,0,10,3249
FEV004193,0,10,3250
FEV004194,0,10,3251
FEV004195,0,10,3252
FEV004196,0,10,3253
FEV004197,0,10,3254
FEV004198,0,10,3255
FEV004199,0,10,3256
FEV004201,0,10,3257
FEV004204,0,10,3258
FEV004205,0,10,3259
FEV004206,0,10,3260
FEV004208,0,10,3261
FEV004210,0,10,3262
FEV004211,0,10,3263
FEV004212,0,10,3264
FEV004214,0,10,3265
FEV004215,0,10,3266
FEV004216,0,10,3267
FEV004217,0,10,3268
FEV004218,0,10,3269
FEV004220,0,10,3270
FEV004221,0,10,3271
FEV004222,0,10,3272
FEV004223,0,10,3273
FEV004225,0,10,3274
FEV004227,0,10,3275
FEV004229,0,10,3276
FEV004230,0,10,3277
FEV004231,0,10,3278
FEV004232,0,10,3279
FEV004233,0,10,3280
FEV004234,0,10,3281
FEV004236,0,10,3282
FEV004237,0,10,3283
FEV004238,0,10,3284
FEV004239,0,10,3285
FEV004240,0,10,3286
FEV004241,0,10,3287
FEV004242,0,10,3288
FEV004245,0,10,3289
FEV004246,0,10,3290
FEV004247,0,10,3291
FEV004248,0,10,3292
FEV004249,0,10,3293
FEV004251,0,10,3294
FEV004253,0,10,3295
FEV004254,0,10,3296
FEV004255,0,10,3297
FEV004256,0,10,3298
FEV004257,0,10,3299
FEV004258,0,10,3300
FEV004259,0,10,3301
FEV004260,0,10,3302
FEV004261,0,10,3303
FEV004263,0,10,3304
FEV004264,0,10,3305
FEV004265,0,10,3306
FEV004266,0,10,3307
FEV004267,0,10,3308
FEV004268,0,10,3309
FEV004270,0,10,3310
FEV004271,0,10,3311
FEV004272,0,10,3312
FEV004273,0,10,3313
FEV004274,0,10,3314
FEV004275,0,10,3315
FEV004276,0,10,3316
FEV004279,0,10,3317
FEV004280,0,10,3318
FEV004281,0,10,3319
FEV004282,0,10,3320
FEV004284,0,10,3321
FEV004285,0,10,3322
FEV004287,0,10,3323
FEV004288,0,10,3324
FEV004289,0,10,3325
FEV004291,0,10,3326
FEV004292,0,10,3327
FEV004293,0,10,3328
FEV004294,0,10,3329
FEV004295,0,10,3330
FEV004296,0,10,3331
FEV004297,0,10,3332
FEV004300,0,10,3333
FEV004302,0,10,3334
FEV004303,0,10,3335
FEV004304,0,10,3336
FEV004305,0,10,3337
FEV004306,0,10,3338
FEV004307,0,10,3339
FEV004308,0,10,3340
FEV004309,0,10,3341
FEV004310,0,10,3342
FEV004311,0,10,3343
FEV004312,0,10,3344
FEV004314,0,10,3345
FEV004315,0,10,3346
FEV004316,0,10,3347
FEV004317,0,10,3348
FEV004318,0,10,3349
FEV004319,0,10,3350
FEV004320,0,10,3351
FEV004322,0,10,3352
FEV004323,0,10,3353
FEV004324,0,10,3354
FEV004326,0,10,3355
FEV004327,0,10,3356
FEV004328,0,10,3357
FEV004329,0,10,3358
FEV004330,0,10,3359
FEV004332,0,10,3360
FEV004333,0,10,3361
FEV004334,0,10,3362
FEV004335,0,10,3363
FEV004336,0,10,3364
FEV004337,0,10,3365
FEV004338,0,10,3366
FEV004339,0,10,3367
FEV004340,0,10,3368
FEV004341,0,10,3369
FEV004343,0,10,3370
FEV004344,0,10,3371
FEV004346,0,10,3372
FEV004347,0,10,3373
FEV004348,0,10,3374
FEV004349,0,10,3375
FEV004350,0,10,3376
FEV004351,0,10,3377
FEV004352,0,10,3378
FEV004353,0,10,3379
FEV004354,0,10,3380
FEV004355,0,10,3381
FEV004356,0,10,3382
FEV004357,0,10,3383
FEV004358,0,10,3384
FEV004359,0,10,3385
FEV004360,0,10,3386
FEV004362,0,10,3387
FEV004363,0,10,3388
FEV004366,0,10,3389
FEV004367,0,10,3390
FEV004369,0,10,3391
FEV004371,0,10,3392
FEV004372,0,10,3393
FEV004373,0,10,3394
FEV004374,0,10,3395
FEV004375,0,10,3396
FEV004376,0,10,3397
FEV004377,0,10,3398
FEV004378,0,10,3399
FEV004379,0,10,3400
FEV004380,0,10,3401
FEV004382,0,10,3402
FEV004383,0,10,3403
FEV004384,0,10,3404
FEV004385,0,10,3405
FEV004386,0,10,3406
FEV004387,0,10,3407
